,ArchiveSize,DE,ElapsedTime,Improvements,NFE,PCX,PopulationSize,Restarts,SBX,SPX,UM,UNDX
0,1,0.16666666666666666,2918.87925780221,1,10,0.16666666666666666,10,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
1,1,0.16666666666666666,4081.8780480847104,1,16,0.16666666666666666,10,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
2,1,0.16666666666666666,5524.451989058163,1,21,0.16666666666666666,10,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
3,1,0.16666666666666666,5811.413250017049,1,27,0.16666666666666666,10,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
4,1,0.16666666666666666,6672.586151810186,1,32,0.16666666666666666,10,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
5,2,0.16666666666666666,8117.959546226675,2,38,0.16666666666666666,10,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
6,3,0.16666666666666666,8978.591796118473,3,43,0.16666666666666666,10,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
7,3,0.16666666666666666,9562.984073092968,3,49,0.16666666666666666,10,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
8,3,0.16666666666666666,10422.643682925644,3,54,0.16666666666666666,10,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
9,4,0.16666666666666666,11305.52078605785,4,59,0.16666666666666666,10,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
10,4,0.16666666666666666,12180.53487877641,4,65,0.16666666666666666,10,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
11,4,0.16666666666666666,13375.109883712896,4,70,0.16666666666666666,10,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
12,4,0.16666666666666666,13662.496320702616,4,76,0.16666666666666666,10,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
13,4,0.16666666666666666,15129.817190468995,4,81,0.16666666666666666,10,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
14,4,0.16666666666666666,16299.429906142146,4,86,0.16666666666666666,10,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
15,5,0.16666666666666666,16876.263722426444,5,91,0.16666666666666666,10,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
16,5,0.16666666666666666,18036.532123259247,5,97,0.16666666666666666,10,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
17,5,0.16666666666666666,19495.235041780717,5,102,0.16666666666666666,10,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
18,5,0.16666666666666666,20643.597615153827,5,108,0.16666666666666666,10,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
19,5,0.16666666666666666,21216.974149308735,5,113,0.16666666666666666,10,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
20,5,0.16666666666666666,22088.401093113927,5,118,0.16666666666666666,10,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
21,5,0.16666666666666666,23260.940866922607,5,123,0.16666666666666666,10,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
22,5,0.16666666666666666,23835.948538421457,5,129,0.16666666666666666,10,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
23,5,0.16666666666666666,25582.79479955195,5,135,0.16666666666666666,10,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
24,5,0.16666666666666666,26742.07718791049,5,140,0.16666666666666666,10,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
25,5,0.16666666666666666,28219.18140591995,5,145,0.16666666666666666,10,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
26,5,0.16666666666666666,29955.934227739795,5,151,0.16666666666666666,10,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
27,5,0.16666666666666666,31104.071534241826,5,157,0.16666666666666666,10,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
28,5,0.16666666666666666,31965.858142571047,5,162,0.16666666666666666,10,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
29,5,0.16666666666666666,32827.233295401515,5,167,0.16666666666666666,10,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
30,5,0.16666666666666666,33687.90071178993,5,172,0.16666666666666666,10,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
31,6,0.16666666666666666,34563.744112210436,6,178,0.16666666666666666,10,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
32,7,0.18181818181818182,35727.814542819055,7,184,0.18181818181818182,10,0,0.09090909090909091,0.09090909090909091,0.2727272727272727,0.18181818181818182
33,8,0.18181818181818182,37188.88876705539,8,189,0.18181818181818182,10,0,0.09090909090909091,0.09090909090909091,0.2727272727272727,0.18181818181818182
34,8,0.18181818181818182,38386.5068894615,8,194,0.18181818181818182,10,0,0.09090909090909091,0.09090909090909091,0.2727272727272727,0.18181818181818182
35,8,0.18181818181818182,39260.8222129807,8,199,0.18181818181818182,10,0,0.09090909090909091,0.09090909090909091,0.2727272727272727,0.18181818181818182
36,8,0.18181818181818182,43649.68232078552,8,226,0.18181818181818182,32,1,0.09090909090909091,0.09090909090909091,0.2727272727272727,0.18181818181818182
37,8,0.18181818181818182,45098.87614168761,8,232,0.18181818181818182,32,1,0.09090909090909091,0.09090909090909091,0.2727272727272727,0.18181818181818182
38,8,0.18181818181818182,45684.30136719473,8,238,0.18181818181818182,32,1,0.09090909090909091,0.09090909090909091,0.2727272727272727,0.18181818181818182
39,8,0.18181818181818182,46863.92465652982,8,243,0.18181818181818182,32,1,0.09090909090909091,0.09090909090909091,0.2727272727272727,0.18181818181818182
