,var 0,var 1,var 2,var 3,var 4,obj 0,obj 1,obj 2,obj 3,obj 4,obj 5
0,5.6151610853126535,20.678243155944436,10.669875381384704,2.0406541160515563,2.9047567341578127,0.014371162634613079,0.06571969518570303,0.062270773869458125,0.16571451529728715,0.15713480960553197,0.0
1,7.319560690755719,12.92701373651125,9.030859664262124,0.0,1.7529065535748605,0.013140686101694601,0.062140548848465996,0.05786159159568167,0.14423321816063722,0.2273907334479604,5.442248252318037e-16
2,4.393360866457395,19.734684854641625,16.63367300310108,2.9999999,0.0847195920093039,0.11902826998524615,0.1428400235359045,0.219000565248626,0.26082617636778416,0.10184706464943483,0.9914931992974064
3,4.393360866457395,5.957483717361335,16.63367300310108,2.9999999,0.0847195920093039,0.11902826998524615,0.1428400235359045,0.219000565248626,0.26082617636778416,0.12858439472911962,0.8704696753926553
4,10.036013317462631,19.085270879003897,18.075681652165194,0.0,2.9999999,0.47240518042033725,0.6686228226726627,0.25881369260321085,0.4142265851206677,0.11242551886864469,0.0002606619149527566
5,1.1282468342504148,20.7018880666781,19.14771575449026,1.7152419867155484,0.14099825378798758,0.5572452154371249,0.601562515582958,0.722199543226905,0.7930583185400745,0.12413611508190252,0.0
6,17.500795962568002,20.999999,19.335004101603385,2.5471523403848075,0.0,0.25327821515051935,0.22160682545038077,0.9191241186928352,1.0155422364230982,0.005557930820880662,1.7007025788493867e-17
7,18.144125706157652,20.999999,19.479404074699392,1.9018194205048962,0.0,0.9840587626008989,1.004938773220819,0.564223724215286,0.6114348260748955,5.3960493406608375e-05,3.98602166917825e-19
8,6.912348638701842,4.572262143215559,19.882532891219576,2.0406075437431856,0.0,0.10214111007215762,0.14218584730515393,0.16313379900352049,0.21935539600140405,0.12100218902935676,1.0531811730929976
9,0.44264400285001987,20.999999,19.108646300175323,1.1934754024206016,0.3364694227535225,0.7096450145271935,0.7560696517425826,0.8155054794425772,0.9124980144470419,0.06298088922107971,2.7211241261590187e-16
10,3.9299900685266507,19.08674683386697,19.293422126016143,0.0,0.0,0.7121776262005598,0.8140315853661658,0.6068986807783902,0.6996420567884858,0.0449670778388403,0.0
