,ArchiveSize,DE,ElapsedTime,Improvements,NFE,PCX,PopulationSize,Restarts,SBX,SPX,UM,UNDX
45,9,0.15384615384615385,66910.73476630457,16,281,0.07692307692307693,32,1,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.07692307692307693
46,9,0.15384615384615385,68987.65511342337,16,287,0.07692307692307693,32,1,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.07692307692307693
47,9,0.15384615384615385,70694.51820082666,16,292,0.07692307692307693,32,1,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.07692307692307693
48,9,0.15384615384615385,71725.45633713796,16,297,0.07692307692307693,32,1,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.07692307692307693
49,9,0.15384615384615385,73086.25218219592,16,302,0.07692307692307693,32,1,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.07692307692307693
50,9,0.15384615384615385,74463.57691051069,16,307,0.07692307692307693,32,1,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.07692307692307693
51,9,0.15384615384615385,75847.09757757644,16,313,0.07692307692307693,32,1,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.07692307692307693
52,9,0.15384615384615385,77210.28999191886,16,318,0.07692307692307693,32,1,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.07692307692307693
53,9,0.15384615384615385,78936.16004701589,16,324,0.07692307692307693,32,1,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.07692307692307693
54,9,0.15384615384615385,80317.03238114426,16,329,0.07692307692307693,32,1,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.07692307692307693
55,9,0.15384615384615385,81702.3896965318,16,335,0.07692307692307693,32,1,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.07692307692307693
56,9,0.15384615384615385,83766.39714115954,16,341,0.07692307692307693,32,1,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.07692307692307693
57,9,0.15384615384615385,85473.56785277626,16,346,0.07692307692307693,32,1,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.07692307692307693
58,9,0.15384615384615385,87543.78632732738,16,352,0.07692307692307693,32,1,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.07692307692307693
59,9,0.15384615384615385,88564.34657768653,16,358,0.07692307692307693,32,1,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.07692307692307693
60,9,0.14285714285714285,90600.93919715515,16,364,0.07142857142857142,32,1,0.2857142857142857,0.21428571428571427,0.21428571428571427,0.07142857142857142
61,9,0.14285714285714285,91990.39616010184,16,369,0.07142857142857142,32,1,0.2857142857142857,0.21428571428571427,0.21428571428571427,0.07142857142857142
62,10,0.14285714285714285,92680.86068980703,17,374,0.07142857142857142,32,1,0.2857142857142857,0.21428571428571427,0.21428571428571427,0.07142857142857142
63,10,0.14285714285714285,93707.78224263282,17,379,0.07142857142857142,32,1,0.2857142857142857,0.21428571428571427,0.21428571428571427,0.07142857142857142
64,10,0.14285714285714285,94387.05475336048,17,384,0.07142857142857142,32,1,0.2857142857142857,0.21428571428571427,0.21428571428571427,0.07142857142857142
65,10,0.14285714285714285,96084.20871746207,17,389,0.07142857142857142,32,1,0.2857142857142857,0.21428571428571427,0.21428571428571427,0.07142857142857142
66,10,0.14285714285714285,96760.65876129988,17,395,0.07142857142857142,32,1,0.2857142857142857,0.21428571428571427,0.21428571428571427,0.07142857142857142
67,10,0.14285714285714285,97102.06268249969,17,400,0.07142857142857142,32,1,0.2857142857142857,0.21428571428571427,0.21428571428571427,0.07142857142857142
68,10,0.14285714285714285,98821.11360701619,17,406,0.07142857142857142,32,1,0.2857142857142857,0.21428571428571427,0.21428571428571427,0.07142857142857142
69,10,0.14285714285714285,99841.67885537623,17,411,0.07142857142857142,32,1,0.2857142857142857,0.21428571428571427,0.21428571428571427,0.07142857142857142
70,10,0.14285714285714285,101552.87982600377,17,416,0.07142857142857142,32,1,0.2857142857142857,0.21428571428571427,0.21428571428571427,0.07142857142857142
71,10,0.14285714285714285,102569.80117869558,17,422,0.07142857142857142,32,1,0.2857142857142857,0.21428571428571427,0.21428571428571427,0.07142857142857142
72,10,0.14285714285714285,103937.05084161022,17,428,0.07142857142857142,32,1,0.2857142857142857,0.21428571428571427,0.21428571428571427,0.07142857142857142
73,10,0.14285714285714285,105976.83200601561,17,434,0.07142857142857142,32,1,0.2857142857142857,0.21428571428571427,0.21428571428571427,0.07142857142857142
74,10,0.14285714285714285,106664.55446564003,17,439,0.07142857142857142,32,1,0.2857142857142857,0.21428571428571427,0.21428571428571427,0.07142857142857142
75,10,0.14285714285714285,108708.04502479834,17,445,0.07142857142857142,32,1,0.2857142857142857,0.21428571428571427,0.21428571428571427,0.07142857142857142
76,10,0.14285714285714285,110080.61189027665,17,450,0.07142857142857142,32,1,0.2857142857142857,0.21428571428571427,0.21428571428571427,0.07142857142857142
77,10,0.14285714285714285,111439.6394637479,17,455,0.07142857142857142,32,1,0.2857142857142857,0.21428571428571427,0.21428571428571427,0.07142857142857142
78,10,0.14285714285714285,113490.5522619375,17,461,0.07142857142857142,32,1,0.2857142857142857,0.21428571428571427,0.21428571428571427,0.07142857142857142
79,10,0.14285714285714285,114520.42872667091,17,466,0.07142857142857142,32,1,0.2857142857142857,0.21428571428571427,0.21428571428571427,0.07142857142857142
80,10,0.14285714285714285,116554.24058690517,17,472,0.07142857142857142,32,1,0.2857142857142857,0.21428571428571427,0.21428571428571427,0.07142857142857142
81,10,0.14285714285714285,117581.87079768772,17,477,0.07142857142857142,32,1,0.2857142857142857,0.21428571428571427,0.21428571428571427,0.07142857142857142
82,10,0.14285714285714285,118949.3980522372,17,482,0.07142857142857142,32,1,0.2857142857142857,0.21428571428571427,0.21428571428571427,0.07142857142857142
83,10,0.14285714285714285,119998.98537238962,17,487,0.07142857142857142,32,1,0.2857142857142857,0.21428571428571427,0.21428571428571427,0.07142857142857142
84,10,0.14285714285714285,121715.34547405234,17,493,0.07142857142857142,32,1,0.2857142857142857,0.21428571428571427,0.21428571428571427,0.07142857142857142
85,10,0.14285714285714285,123781.98764250631,17,499,0.07142857142857142,32,1,0.2857142857142857,0.21428571428571427,0.21428571428571427,0.07142857142857142
86,10,0.14285714285714285,125836.95695470062,17,505,0.07142857142857142,32,1,0.2857142857142857,0.21428571428571427,0.21428571428571427,0.07142857142857142
87,10,0.14285714285714285,126855.12444901865,17,511,0.07142857142857142,32,1,0.2857142857142857,0.21428571428571427,0.21428571428571427,0.07142857142857142
88,10,0.14285714285714285,128231.48199574147,17,516,0.07142857142857142,32,1,0.2857142857142857,0.21428571428571427,0.21428571428571427,0.07142857142857142
89,10,0.06666666666666667,129627.77585795746,17,522,0.06666666666666667,32,1,0.4,0.26666666666666666,0.13333333333333333,0.06666666666666667
90,10,0.06666666666666667,130658.08536450015,17,528,0.06666666666666667,32,1,0.4,0.26666666666666666,0.13333333333333333,0.06666666666666667
